Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
Ocelot.AcceptanceTests,MethodTests,2,6,0,0,5,137,6,0,0,0,6,0,Ocelot.Configuration.File.FileConfiguration' Ocelot.Configuration.File.FileHostAndPort' Ocelot.Configuration.File.FileRoute' Ocelot.AcceptanceTests.RandomPortFinder' Ocelot.AcceptanceTests.ServiceHandler' Ocelot.AcceptanceTests.Steps,
Ocelot.AcceptanceTests,OpenTracingTests,7,8,0,0,4,255,8,0,0,0,8,0,Ocelot.Configuration.File.FileConfiguration' Ocelot.Configuration.File.FileHostAndPort' Ocelot.Configuration.File.FileHttpHandlerOptions' Ocelot.Configuration.File.FileRoute' Ocelot.AcceptanceTests.FakeTracer' Ocelot.AcceptanceTests.Wait' Ocelot.AcceptanceTests.RandomPortFinder' Ocelot.AcceptanceTests.Steps,
Ocelot.AcceptanceTests,FakeTracer,0,3,5,0,3,31,3,0,0,-1,1,1,Ocelot.AcceptanceTests.FakeSpanBuilder,Ocelot.AcceptanceTests.OpenTracingTests
Ocelot.AcceptanceTests,FakeSpanBuilder,0,16,0,0,16,82,16,0,0,-1,1,1,Ocelot.AcceptanceTests.FakeScope,Ocelot.AcceptanceTests.FakeTracer
Ocelot.AcceptanceTests,FakeScope,1,2,1,0,2,19,3,0,0,1,1,1,Ocelot.AcceptanceTests.FakeSpan,Ocelot.AcceptanceTests.FakeSpanBuilder
Ocelot.AcceptanceTests,FakeSpan,0,17,1,0,17,88,17,0,0,-1,1,1,Ocelot.AcceptanceTests.FakeSpanContext,Ocelot.AcceptanceTests.FakeScope
Ocelot.AcceptanceTests,FakeSpanContext,2,1,2,2,1,15,1,0,0,0,0,1,,Ocelot.AcceptanceTests.FakeSpan
Ocelot.AcceptanceTests,Wait,0,1,0,0,1,7,1,0,0,-1,1,4,Ocelot.AcceptanceTests.Waiter,Ocelot.AcceptanceTests.OpenTracingTests' Ocelot.AcceptanceTests.ConsulConfigurationInConsulTests' Ocelot.AcceptanceTests.Steps' Ocelot.AcceptanceTests.ButterflyTracingTests
Ocelot.AcceptanceTests,Waiter,1,4,0,0,4,57,10,0,0,0,0,1,,Ocelot.AcceptanceTests.Wait
Ocelot.AcceptanceTests,PollyQoSTests,3,9,0,0,6,251,9,0,0,0,22,7,0,Ocelot.Configuration.File.FileConfiguration' Ocelot.Configuration.File.FileHostAndPort' Ocelot.Configuration.File.FileQoSOptions' Ocelot.Configuration.File.FileRoute' Ocelot.AcceptanceTests.RandomPortFinder' Ocelot.AcceptanceTests.ServiceHandler' Ocelot.AcceptanceTests.Steps,
Ocelot.AcceptanceTests,RandomPortFinder,5,3,0,0,1,49,5,0,0,0,67,0,39,,Ocelot.AcceptanceTests.ButterflyTracingTests' Ocelot.AcceptanceTests.ClaimsToDownstreamPathTests' Ocelot.AcceptanceTests.ClaimsToHeadersForwardingTests' Ocelot.AcceptanceTests.WebSocketTests' Ocelot.AcceptanceTests.ClaimsToQueryStringForwardingTests' Ocelot.AcceptanceTests.CachingTests' Ocelot.AcceptanceTests.ConsulWebSocketTests' Ocelot.AcceptanceTests.AuthenticationTests' Ocelot.AcceptanceTests.AuthorizationTests' Ocelot.AcceptanceTests.UpstreamHostTests' Ocelot.AcceptanceTests.CaseSensitiveRoutingTests' Ocelot.AcceptanceTests.GzipTests' Ocelot.AcceptanceTests.EurekaServiceDiscoveryTests' Ocelot.AcceptanceTests.ConsulConfigurationInConsulTests' Ocelot.AcceptanceTests.ContentTests' Ocelot.AcceptanceTests.ClientRateLimitTests' Ocelot.AcceptanceTests.MethodTests' Ocelot.AcceptanceTests.LoadBalancerTests' Ocelot.AcceptanceTests.ReasonPhraseTests' Ocelot.AcceptanceTests.OpenTracingTests' Ocelot.AcceptanceTests.HttpTests' Ocelot.AcceptanceTests.ResponseCodeTests' Ocelot.AcceptanceTests.RequestIdTests' Ocelot.AcceptanceTests.HttpClientCachingTests' Ocelot.AcceptanceTests.PollyQoSTests' Ocelot.AcceptanceTests.CustomMiddlewareTests' Ocelot.AcceptanceTests.HeaderTests' Ocelot.AcceptanceTests.SslTests' Ocelot.AcceptanceTests.StartupTests' Ocelot.AcceptanceTests.ConfigurationInConsulTests' Ocelot.AcceptanceTests.ServiceFabricTests' Ocelot.AcceptanceTests.TwoDownstreamServicesTests' Ocelot.AcceptanceTests.RoutingWithQueryStringTests' Ocelot.AcceptanceTests.ReturnsErrorTests' Ocelot.AcceptanceTests.StickySessionsTests' Ocelot.AcceptanceTests.AggregateTests' Ocelot.AcceptanceTests.HttpDelegatingHandlersTests' Ocelot.AcceptanceTests.ServiceDiscoveryTests' Ocelot.AcceptanceTests.RoutingTests
Ocelot.AcceptanceTests,ReasonPhraseTests,5,4,0,0,3,58,4,0,0,0,6,0,Ocelot.Configuration.File.FileConfiguration' Ocelot.Configuration.File.FileHostAndPort' Ocelot.Configuration.File.FileRoute' Ocelot.AcceptanceTests.RandomPortFinder' Ocelot.AcceptanceTests.ServiceHandler' Ocelot.AcceptanceTests.Steps,
Ocelot.AcceptanceTests,RequestIdTests,2,7,0,0,6,167,7,0,0,0,7,0,Ocelot.Configuration.File.FileConfiguration' Ocelot.Configuration.File.FileGlobalConfiguration' Ocelot.Configuration.File.FileHostAndPort' Ocelot.Configuration.File.FileRoute' Ocelot.AcceptanceTests.RandomPortFinder' Ocelot.AcceptanceTests.ServiceHandler' Ocelot.AcceptanceTests.Steps,
Ocelot.AcceptanceTests,ResponseCodeTests,2,4,0,0,3,55,4,0,0,0,6,0,Ocelot.Configuration.File.FileConfiguration' Ocelot.Configuration.File.FileHostAndPort' Ocelot.Configuration.File.FileRoute' Ocelot.AcceptanceTests.RandomPortFinder' Ocelot.AcceptanceTests.ServiceHandler' Ocelot.AcceptanceTests.Steps,
Ocelot.AcceptanceTests,ReturnsErrorTests,2,6,0,0,5,118,6,0,0,0,6,0,Ocelot.Configuration.File.FileConfiguration' Ocelot.Configuration.File.FileHostAndPort' Ocelot.Configuration.File.FileRoute' Ocelot.AcceptanceTests.RandomPortFinder' Ocelot.AcceptanceTests.ServiceHandler' Ocelot.AcceptanceTests.Steps,
Ocelot.AcceptanceTests,RoutingTests,3,31,0,0,29,1011,31,0,0,0,7,0,Ocelot.Configuration.File.FileConfiguration' Ocelot.Configuration.File.FileHostAndPort' Ocelot.Configuration.File.FileLoadBalancerOptions' Ocelot.Configuration.File.FileRoute' Ocelot.AcceptanceTests.RandomPortFinder' Ocelot.AcceptanceTests.ServiceHandler' Ocelot.AcceptanceTests.Steps,
Ocelot.AcceptanceTests,RoutingWithQueryStringTests,2,9,0,0,8,239,9,0,0,0,6,0,Ocelot.Configuration.File.FileConfiguration' Ocelot.Configuration.File.FileHostAndPort' Ocelot.Configuration.File.FileRoute' Ocelot.AcceptanceTests.RandomPortFinder' Ocelot.AcceptanceTests.ServiceHandler' Ocelot.AcceptanceTests.Steps,
Ocelot.AcceptanceTests,ServiceDiscoveryTests,8,21,0,0,9,550,22,0,0,0,9,0,Ocelot.Configuration.File.FileConfiguration' Ocelot.Configuration.File.FileGlobalConfiguration' Ocelot.Configuration.File.FileHttpHandlerOptions' Ocelot.Configuration.File.FileLoadBalancerOptions' Ocelot.Configuration.File.FileRoute' Ocelot.Configuration.File.FileServiceDiscoveryProvider' Ocelot.AcceptanceTests.RandomPortFinder' Ocelot.AcceptanceTests.ServiceHandler' Ocelot.AcceptanceTests.Steps,
Ocelot.AcceptanceTests,ServiceFabricTests,3,7,0,0,6,181,7,0,0,0,7,0,Ocelot.Configuration.File.FileConfiguration' Ocelot.Configuration.File.FileGlobalConfiguration' Ocelot.Configuration.File.FileRoute' Ocelot.Configuration.File.FileServiceDiscoveryProvider' Ocelot.AcceptanceTests.RandomPortFinder' Ocelot.AcceptanceTests.ServiceHandler' Ocelot.AcceptanceTests.Steps,
