project,versionId,versionIndex,versionDate,edgeId,edgeLabel,from,fromId,to,toId
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83777,affects,cyclicDep,83774,com.sitewhere.device.persistence.rdb,3010
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83779,affects,cyclicDep,83774,com.sitewhere.device.spi.microservice,523
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83778,affects,cyclicDep,83774,com.sitewhere.device.configuration,1093
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83780,affects,cyclicDep,83774,com.sitewhere.device,2084
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83787,affects,cyclicDep,83784,com.sitewhere.device.microservice,4175
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83789,affects,cyclicDep,83784,com.sitewhere.device.configuration,1093
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83788,affects,cyclicDep,83784,com.sitewhere.device.persistence.rdb,3010
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83791,affects,cyclicDep,83784,com.sitewhere.device,2084
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83790,affects,cyclicDep,83784,com.sitewhere.device.spi.microservice,523
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83799,affects,cyclicDep,83795,com.sitewhere.device.persistence.rdb,3010
sitewhere/,a7ca898667ab3c2778d13f8cbc0b9a2fb5656d15,0,2021-03-23T15:20:57,83798,affects,cyclicDep,83795,com.sitewhere.device.microservice,4175
